index,resist,a,b,m,n,ip,resError,phaseError,K,app,irecip,reciprocalErrRel,recipError,recipMean,reci_IP_err
21.0,-98.85575431,1 72,1 65,1 71,1 35,,,,7.48319280146925,-739.7566690364048,0,,,-98.85575431,
22.0,-157.0958555,1 72,1 65,1 71,1 36,,,,7.47964134628904,-1175.0206561284485,0,,,-157.0958555,
23.0,-216.4424135,1 72,1 65,1 71,1 37,,,,7.475744558117355,-1618.0681948684112,0,,,-216.4424135,
24.0,-273.0321426,1 72,1 65,1 71,1 38,,,,7.471456103615104,-2039.9476683118794,0,,,-273.0321426,
25.0,-347.4759459,1 72,1 65,1 71,1 39,,,,7.466721597728649,-2594.5061499427215,0,,,-347.4759459,
26.0,-406.8685068,1 72,1 65,1 71,1 40,,,,7.461476861569028,-3035.8399491893406,0,,,-406.8685068,
27.0,83.10827305,1 72,1 65,1 71,1 41,,,,7.455645723351854,619.6258405403905,0,,,83.10827305,
28.0,43.23132333,1 72,1 65,1 71,1 42,,,,7.449137219852086,322.03605968096286,0,,,43.23132333,
29.0,-13.66075107,1 72,1 65,1 71,1 43,,,,7.441842003676811,-101.66115111449894,0,,,-13.66075107,
30.0,-70.022001,1 72,1 65,1 71,1 44,,,,7.433627687367397,-520.5174853584676,0,,,-70.022001,
31.0,-126.6855701,1 72,1 65,1 71,1 45,,,,7.424332748089664,-940.5558268038387,0,,,-126.6855701,
32.0,-182.4903106,1 72,1 65,1 71,1 46,,,,7.413758459586104,-1352.9390840032456,0,,,-182.4903106,
33.0,-227.4312926,1 72,1 65,1 71,1 47,,,,7.4016580843738575,-1683.3686655123863,0,,,-227.4312926,
34.0,-271.1159367,1 72,1 65,1 71,1 48,,,,7.387722205559858,-2002.929225839751,0,,,-271.1159367,
35.0,188.9853402,1 72,1 65,1 71,1 49,,,,7.371558532546507,1393.1164970775144,0,,,188.9853402,
36.0,148.391581,1 72,1 65,1 71,1 50,,,,7.352663657337813,1091.0733846736005,0,,,148.391581,
37.0,79.12252,1 72,1 65,1 71,1 51,,,,7.330382858376184,579.9983643195267,0,,,79.12252,
38.0,14.33570339,1 72,1 65,1 71,1 52,,,,7.303851772876419,104.70585262048199,0,,,14.33570339,
39.0,-44.15064423,1 72,1 65,1 71,1 53,,,,7.271909898664698,-321.0595068085604,0,,,-44.15064423,
40.0,-96.40871192,1 72,1 65,1 71,1 54,,,,7.232969132683476,-697.3212374391336,0,,,-96.40871192,
41.0,-147.6003899,1 72,1 65,1 71,1 55,,,,7.184808310900424,-1060.480508045663,0,,,-147.6003899,
42.0,-174.0396806,1 72,1 65,1 71,1 56,,,,7.1242416081406335,-1239.9007339980262,0,,,-174.0396806,
43.0,334.5812915,1 72,1 65,1 71,1 57,,,,7.0465629613229,2357.6481362354807,0,,,334.5812915,
44.0,258.8009804,1 72,1 65,1 71,1 58,,,,6.944573234251121,1797.262361483789,0,,,258.8009804,
45.0,170.4413206,1 72,1 65,1 71,1 59,,,,6.806784082777885,1160.1572681077225,0,,,170.4413206,
46.0,88.86610509,1 72,1 65,1 71,1 60,,,,6.613879270715354,587.7496903239633,0,,,88.86610509,
47.0,29.9787073,1 72,1 65,1 71,1 61,,,,6.331148553799277,189.79964936716684,0,,,29.9787073,
48.0,-25.93988134,1 72,1 65,1 71,1 62,,,,5.8904862254808625,-152.79851372387805,0,,,-25.93988134,
49.0,-69.7298693,1 72,1 65,1 71,1 63,,,,5.140787978601479,-358.46647384689237,0,,,-69.7298693,
50.0,-99.65966687,1 72,1 65,1 71,1 64,,,,3.677962131031953,-366.5444807391197,0,,,-99.65966687,
51.0,339.1556556,1 72,1 65,1 71,1 66,,,,3.7699111843077517,1278.5866992676679,0,,,339.1556556,
52.0,220.2522622,1 72,1 65,1 71,1 67,,,,5.543987035746694,1221.0756862306816,0,,,220.2522622,
53.0,136.0582079,1 72,1 65,1 71,1 68,,,,6.854383971468639,932.5951994165079,0,,,136.0582079,
54.0,81.11191895,1 72,1 65,1 71,1 69,,,,8.377580409572781,679.5216231783752,0,,,81.11191895,
55.0,33.99840405,1 72,1 65,1 71,1 70,,,,11.780972450961722,400.5342614897154,0,,,33.99840405,
